,id,rat_id,label,MeanFreq,Amplitude,AUC,Duration,Peak2Peak,Power,Entropy,NumberOfPeaks,SpecEntropy
8763,349,201,1,8.43009167838582,1208.0133299839588,107.93908185990632,0.2716666666666666,1938.119688082401,264343.3187722843,0.903310813689982,3.0,2.446502974210868
8497,83,201,1,8.378676034999797,1460.132468017173,105.1771313989416,0.275,2001.5904882763937,269255.65008568,0.7785391795129595,4.0,2.471756894007476
6194,378,9,1,6.558386520802243,886.4303987807812,92.26246954367276,0.2766666666666666,1511.111246774448,161601.46221239824,0.8933511132273007,3.0,2.64311607256313
14964,39,4,1,6.941739465142794,1354.6890184597391,87.08845775889205,0.265,1766.267560736803,231135.7978323521,0.9561550236844027,3.0,2.776599614573389
8840,426,201,1,6.06008978355217,1630.72017806157,123.04811390782524,0.2783333333333333,2107.817307422635,361190.3811779076,0.8653718741012333,2.0,2.3588690295407795
6356,540,9,1,8.956460740157747,1068.598037203237,90.74218042783905,0.3533333333333333,1477.1773116352788,114460.9223238604,0.9994503322643612,4.0,2.498688041023062
12744,232,210,1,6.970281587354376,602.1358091174831,91.61938467245976,0.33,971.4185140172028,100019.28489831505,0.9952844998624172,3.0,2.2720326867005003
15148,223,4,1,6.623101287451662,890.3324481883291,101.74254675631376,0.2716666666666666,1476.5313806918805,187803.0291612982,0.9538670347683254,3.0,2.462304905867667
8661,247,201,1,6.968291102759883,1261.0977319234078,100.25711803495486,0.22,1740.0107398808668,293391.4589735808,0.9571814385446724,3.0,2.431311563346418
12560,48,210,1,7.04865549806365,786.1494068955477,88.37640475242296,0.295,1108.1203876290924,115315.38885292478,0.9609413432710876,3.0,2.5396093506531443
5848,32,9,1,9.138753151500111,776.8202405236331,83.59441328324729,0.425,985.9849903796028,60129.4967647821,0.9941236151201682,5.0,1.997902364046026
8542,128,201,1,8.150306292426023,1512.8200870880717,97.46369602134156,0.23,2066.5355881731048,330203.33110407705,0.7553754125614287,3.0,2.668294575292487
13491,57,203,1,7.5837616288539,1336.4324337826347,93.22956786825053,0.1983333333333333,1957.4175316079663,340776.4834180452,0.9504783262723792,2.0,2.648741275699828
560,206,206,1,5.945502522172392,1612.975083374867,142.24230884020898,0.2316666666666666,2261.9439277828465,541697.3439216343,0.9954777505134998,1.0,2.1824423509409243
412,58,206,1,6.428048377279397,903.6300567516478,94.70663247035844,0.3366666666666666,1422.458869685664,134103.50251696084,0.9263265746361912,3.0,2.4084596964130096
8668,254,201,1,6.420299119437558,910.0134265740772,97.05614016298706,0.2533333333333333,1451.6425749725258,207470.63094482676,0.9532712349272238,3.0,2.2824667893950874
8660,246,201,1,7.738168393659874,1385.386040073826,114.74991503367886,0.2616666666666666,2290.590189483754,317256.4780906907,0.8187621757275964,3.0,2.361409549303163
8635,221,201,1,7.366738776128502,1098.2179666620814,95.44824637758155,0.2916666666666667,1452.667154913866,155983.28096770053,1.043567768633037,4.0,2.2972380953473226
12781,269,210,1,6.520208933932098,1264.1617215752035,107.24949229072864,0.3,1628.5124423068082,204503.20364746015,0.9999109429180594,4.0,2.295482789540851
14983,58,4,1,4.881463766907379,871.3351150170442,86.5875585295399,0.195,1292.1001727252003,244724.4877850924,0.6217944743521305,4.0,2.728534706932217
8525,111,201,1,7.984806408642999,1225.8698599807494,94.92327492336472,0.275,1668.4784268588146,195104.49405873375,0.95043913377303,3.0,2.5340836559091278
8712,298,201,1,6.799524642777819,409.83336588266855,75.47691118682758,0.5816666666666667,769.8879787699605,30114.807750896773,1.0271476635498205,7.0,2.728394291867648
8601,187,201,1,7.201276338874952,1424.1966758709953,107.96925663568588,0.265,1881.9725487857004,278907.5395064237,0.7826959759702468,3.0,2.458439902359693
12641,129,210,1,7.310647289240218,832.4659401833912,91.29034799228069,0.295,1353.101258530938,143000.17609149474,0.996105283585128,2.0,2.3447743025906105
5025,25,213,1,9.390939320101063,1036.2295363858027,78.31261942715545,0.3133333333333333,1535.430120992923,111053.40640900435,0.7663350359691776,5.0,2.9909480019373107
6218,402,9,1,8.327770949643767,1033.2213178930003,86.39066310739821,0.295,1571.7293729529874,147896.69297679025,0.9125422079867008,3.0,2.4918567684474504
8832,418,201,1,6.144867972166543,1171.2161076774491,110.3384299820569,0.3166666666666666,1677.28010753153,187806.10960925272,0.9316958485118404,4.0,2.4921491937290825
13833,399,203,1,9.4814929745115,746.1419363344435,85.1172931434122,0.3083333333333333,1224.4880161931526,106887.58692973798,0.9964351129905727,3.0,2.2091741600322754
12908,396,210,1,8.829342470552435,995.5751368152072,90.55793039131449,0.2666666666666666,1578.70467781379,165703.08459668382,0.9283620723948676,2.0,2.315845004181966
5047,47,213,1,8.596344564304717,1351.8630720776407,88.84647105227921,0.1883333333333333,2038.0477127991503,348506.06419995846,0.9972301143765976,2.0,2.926026700687574
6294,478,9,1,4.991818085127441,1267.9263529039426,139.65582656716813,0.3366666666666666,1700.1001662916465,234553.1485093276,0.998231441895705,3.0,1.884689476189049
13829,395,203,1,6.234028519692955,1296.2045519335056,109.23559035447892,0.2033333333333333,1874.4410533285504,385335.9105279374,0.8852618941204617,2.0,2.393271806236992
5097,97,213,1,6.518193504668442,1176.9808350029866,89.19373468511708,0.2183333333333333,1702.3202945237394,231665.41284134967,0.8020771588818674,3.0,2.578535194783792
5927,111,9,1,7.1838833379534535,680.1627058478634,93.40586307053184,0.3983333333333333,1293.5071559731205,85073.3248992565,0.9993811193132804,4.0,1.8944368348668872
15066,141,4,1,9.561802960109404,1327.7398033909965,82.94528724988187,0.2783333333333333,1929.9702481662289,189798.6824256738,0.992512066459464,3.0,3.019529276884616
13889,455,203,1,5.7153445776174845,826.9300702225386,105.32900112120504,0.41,1049.8208855231926,93505.79787680796,0.99766242758112,6.0,2.4304332632148764
6300,484,9,1,8.107026680353563,793.6356368542827,94.59478815850764,0.27,1365.1003881862894,160474.83482123705,0.9998900524545518,2.0,2.183843123923918
8462,48,201,1,7.969211308522465,698.6089490912008,79.37738752233852,0.2383333333333333,1225.2970492623188,132878.45327512865,0.7793498372920852,4.0,2.788859642473885
8605,191,201,1,7.965728172642938,1222.322487374964,94.62465941644216,0.2666666666666666,1739.0647120948083,193689.55461051507,0.9447388286467892,3.0,2.5791823477267326
13779,345,203,1,6.75276513412202,950.7008754283436,106.27033661849624,0.31,1652.8500165745072,191363.25412564716,0.8397622740178035,3.0,2.1660839396606173
15046,121,4,1,8.747444716932673,1883.6961449073149,80.18295536956319,0.2133333333333333,2385.3501978962527,403407.1159988456,0.954434002924965,2.0,2.9949262725626493
15082,157,4,1,6.7735149988965455,1228.4187507934937,94.35518265088274,0.1816666666666666,1667.4104672026333,348275.7870446554,0.9862958176866948,3.0,2.5278244329634787
3808,222,211,1,6.862715553743206,1015.8827184018712,85.02391830360277,0.2916666666666667,1594.8316052742605,147317.2232468404,0.9327857449402336,3.0,2.807119233386941
15153,228,4,1,8.504757073776025,1545.082874900663,93.6668402474552,0.215,1482.239166905873,246833.97482065283,0.9681647320759544,2.0,2.0129722050577192
6100,284,9,1,9.020791771006436,895.190313300325,79.97693382835428,0.2066666666666666,1387.3926951010958,197141.2479049724,0.9155841733615836,2.0,2.686203495609297
8805,391,201,1,7.183668487566583,1902.7219645250696,106.15743954102376,0.22,2048.536939066309,446718.5188879475,0.998785486462508,3.0,2.454243800806108
8831,417,201,1,9.228096344704836,2039.6437861188697,95.41805634929622,0.2166666666666666,1910.1803194621696,316723.3746361967,0.8173174158670671,2.0,2.4097546267139247
738,384,206,1,6.859063593060237,846.2536470501941,93.23522118814964,0.4166666666666667,1141.2994761082534,74515.35003880603,0.9580420222262996,4.0,2.2824359043596574
8507,93,201,1,7.532016836145277,1112.0031679692693,90.93506275368046,0.23,1589.1942741155456,240239.73181913304,0.8950051289257759,2.0,2.2683975569309585
13814,380,203,1,9.287704181308465,865.1717144546761,77.63989727534383,0.23,1362.781084207385,147945.71406710224,0.9108783787500366,2.0,2.7102118233747823
433,79,206,1,5.727787283083887,739.9895613390221,101.22261038974771,0.3516666666666667,1069.58675139867,111393.46845317876,0.980060010523258,4.0,2.3278026188235805
5086,86,213,1,8.280188645578013,1929.3160928143875,90.61641628355726,0.1216666666666666,1882.8684694235835,655278.4708497789,0.8656939941993219,2.0,2.5732932322653865
6633,817,9,1,10.44557258753725,759.557880897981,77.49405459793505,0.285,1278.4092129992616,112214.7526653495,0.9819407868640976,3.0,2.3172315962640235
6123,307,9,1,9.23842996993836,728.1028761388771,73.99445521536721,0.31,1174.6623732950306,79509.50324307723,0.9969954265557696,3.0,2.86966876149505
8456,42,201,1,7.099544263705222,1176.903221717009,108.10617422766832,0.2866666666666667,1777.8191870373748,226924.64959788107,0.837769869006679,4.0,2.27720037546858
12674,162,210,1,7.940700513138953,1161.030501780622,95.63851689687162,0.185,1869.8535646581263,361403.4772805512,0.9352691398683566,1.0,2.662657305915872
13645,211,203,1,6.678248752067062,2071.766766661417,110.50115743441036,0.1633333333333333,2762.4843600343747,915239.9816365646,0.8886466698980793,1.0,2.743692376009672
6303,487,9,1,8.256284337695115,936.13051240023,90.95760452527084,0.3783333333333333,1360.3722272674477,88808.94629922602,0.9999860010896078,4.0,2.575017370196776
3993,407,211,1,1.5949831930510492,697.6205811975805,70.47762196376593,0.15,705.8691505392966,247447.45681866532,0.0880722590406813,2.0,1.893593011535114
8806,392,201,1,6.210239863131794,818.3950165728579,105.50261442443652,0.34,1192.5913668787018,132560.86995913112,0.9993759069576512,3.0,1.2012701732157562
13553,119,203,1,8.050933719872166,1917.1614599795705,88.77440022320476,0.0983333333333333,2584.157716600419,1155350.3896564783,0.8179252501386403,2.0,2.8706346386944315
6557,741,9,1,13.332129095381648,954.5869554182996,77.1035974457434,0.2833333333333333,1277.5402803395923,103287.61402490624,0.9991012489684956,3.0,2.608913439665996
12726,214,210,1,7.396048457435554,1077.3017600048422,79.29671107448351,0.175,1462.1963483181405,244105.6135753956,0.8074825483550795,2.0,2.6256880194864367
8786,372,201,1,7.12918046188342,1674.6689527535948,116.0438086943654,0.205,2146.477156764246,480604.6226959824,0.9892452969285004,1.0,2.3781302511930686
12542,30,210,1,9.718606127810537,738.7473908405804,78.06100200464523,0.3916666666666666,1281.795718960203,64775.42349189106,1.030134296501222,5.0,2.490907568584769
6604,788,9,1,10.038095237120888,1200.5606500957222,85.25279742617839,0.2,1439.8230991912285,234593.4908397714,0.999799616411146,3.0,2.310060130341325
13569,135,203,1,5.270102278357329,1916.1937334695815,104.47826998637296,0.1766666666666666,2298.160000508497,749406.400978734,0.7921343282257479,2.0,2.7546697826980937
15028,103,4,1,4.62331503612415,1938.6805580060732,169.69576886730107,0.2,2743.878709759829,915121.3878681333,0.8366407419411673,2.0,2.497869397048097
6185,369,9,1,8.513127560343602,593.6297751486505,75.44547553362419,0.3183333333333333,1124.2617123900109,78590.45649492544,0.975640368223332,4.0,2.445091641999827
8718,304,201,1,8.138199970583813,629.1429118128312,93.08639267004054,0.365,1186.9583121773878,93125.0230222018,1.037507686078936,5.0,2.3676325298648813
5024,24,213,1,7.219612094152844,1135.3714763654395,83.24087110416308,0.1333333333333333,1729.9462458404348,479695.5432607092,0.8485481782946159,2.0,2.866302248450166
6558,742,9,1,7.875240928452822,758.722312575905,80.55526523765676,0.3716666666666666,1140.455941824904,71873.57448337942,0.9841452685685556,4.0,2.190340452612044
5856,40,9,1,8.834182233326572,948.9395227382606,83.32509263364493,0.2716666666666666,1437.367616190298,135645.19887033047,0.9281831040461171,3.0,2.4810688393672184
15042,117,4,1,5.245006464330848,1544.3605562344396,160.77857456007985,0.2383333333333333,2433.921226428031,599256.7007812753,0.9971407998386465,3.0,2.067161606828794
12754,242,210,1,8.691727224139026,1296.1719632268012,83.05603207461539,0.1483333333333333,1852.011403148041,398791.21529371286,0.8984197746860723,2.0,2.8663246824573307
6328,512,9,1,6.65835092845025,1073.5273792591065,103.4059123749384,0.2483333333333333,1621.080774791057,251344.8298946322,0.9827429896911872,1.0,2.5020827925834754
8673,259,201,1,7.428384080225991,1548.3658469628908,112.68974134176344,0.2033333333333333,1941.8689983816264,383637.1709868043,0.8646636512357289,1.0,2.408430882946201
8803,389,201,1,8.160603441051784,1631.5283395956803,94.06334103869747,0.1933333333333333,2316.980873301301,451820.4309464607,0.9784493292686188,2.0,2.636891669824489
5084,84,213,1,9.505685825805278,2310.1793623747367,90.69285482237989,0.12,2772.297469454877,1099643.1628898913,0.9640787648082292,1.0,2.993113388471933
6628,812,9,1,7.2527790529899425,1421.911320840537,107.69421426233752,0.2766666666666666,2010.242955824398,287297.4753815565,1.0,2.0,2.53053078186973
6340,524,9,1,7.121309403246144,760.7451293967251,84.81291912947887,0.3233333333333333,1233.5910725936333,104170.8339700698,0.9972382723007728,3.0,2.4554167622455787
5957,141,9,1,6.616309687015284,1012.47612146291,103.62176124053084,0.3183333333333333,1825.3047093988448,185052.58759483413,0.9966557377891416,3.0,2.2574196405527527
6479,663,9,1,7.149708149203282,775.0553631789336,88.2296595853928,0.26,1364.9359892550217,159704.0297794794,1.0,2.0,1.8705834657488685
13536,102,203,1,4.7284765732946825,1582.571354112158,165.84617073294316,0.2733333333333333,2155.968625286359,536234.3488256612,0.9757256542959976,2.0,2.154641219071868
15122,197,4,1,8.465623741678879,977.6666814919562,79.01386755284884,0.2466666666666666,1436.2891762498432,166173.8079786887,0.9615882097811684,2.0,2.6731521034800907
14939,14,4,1,6.313211182415994,1510.4209801792613,90.02014075603066,0.2033333333333333,1941.1500166532744,380706.6200408533,0.9432261548473416,2.0,2.782064681300378
8791,377,201,1,6.2926925409954375,924.4445811546932,85.40414751561428,0.305,1283.5009652911835,110357.09985889848,0.955931263789648,4.0,2.397601945176346
13520,86,203,1,2.624190873954297,2012.5539660486631,92.87236223713352,0.08,1612.700649547416,1634138.4643385585,-0.0,1.0,2.7191058862871693
5119,119,213,1,5.1855904904960415,1065.1769134761382,124.3662154032959,0.2683333333333333,1762.4100544039256,296465.7850200072,0.8865408928220899,3.0,2.6016443744580853
5943,127,9,1,10.177868450361505,837.986805500311,81.29321275027613,0.3266666666666666,1378.0767568952338,97407.44223104452,0.990892621974778,3.0,2.202247402268398
13489,55,203,1,6.3212388468845,1747.0834844129956,103.0497539712618,0.1666666666666666,2503.2310811722537,701722.3236996843,0.8687212463394045,1.0,2.8066742347321134
12703,191,210,1,6.195813749716558,1022.635047605291,105.04455932552888,0.2633333333333333,1696.3808014140263,241228.88025603796,1.0466426351496534,2.0,2.264839445831506
3805,219,211,1,9.720754590304455,689.2450935323842,74.74924981725451,0.3883333333333333,1018.7740552438388,59835.28466308483,0.9887964533130849,3.0,1.855936850196537
6164,348,9,1,8.81045650598246,1006.2393651309892,87.85715214240223,0.2616666666666666,1524.2196013751557,175271.91577540347,0.9161580438070432,2.0,2.23164482938572
13602,168,203,1,5.927420226653429,1532.001215247587,98.1835029837902,0.14,1899.50709429052,645321.1784348706,0.863120568566631,2.0,2.541462668963782
12563,51,210,1,5.707842994551828,1111.4375731972518,118.21930036715332,0.235,1871.4911211754295,332749.412885938,0.9839393951635756,3.0,2.0160253394036185
12537,25,210,1,11.12816141021757,1221.6623895316084,88.70411365796912,0.3683333333333333,1884.8642056100275,134443.03336493802,0.9966743506829756,5.0,2.63975571011671
8593,179,201,1,6.492506855790067,1142.3551177047684,103.74512893849038,0.3116666666666666,1740.448663962059,206071.16025597756,0.9110000858110294,4.0,1.990658014646843
8783,369,201,1,8.393952762761236,1151.7468087274935,75.9912303359276,0.215,1678.2461663528447,202029.2136951082,0.8081920174996,3.0,2.867350203335389
8774,360,201,1,10.683241197284795,1161.7108716229277,79.61285843170386,0.2816666666666667,1815.11413526745,172524.47945108596,0.987025673145109,4.0,2.686907168405959
8685,271,201,1,6.214700959160334,1175.7618454326314,98.07580832975708,0.21,1910.7027421220976,318596.1178401659,0.9101540365074872,2.0,2.1251216952047307
8539,125,201,1,13.61826375107935,2588.487248080948,92.43549372874784,0.1883333333333333,1897.576208297324,361020.46136375656,0.7932698344258596,2.0,2.653087963959132
8596,182,201,1,9.065424638007668,949.7254245356576,85.3591368605488,0.26,1476.3432522770272,152700.334384667,0.9798687566511528,2.0,2.189973500728542
12764,252,210,1,10.290518909423657,1881.2356931683491,74.54649089614495,0.2016666666666666,1632.7653363514398,242568.1465286617,0.9857140400759956,3.0,2.650023233193268
3866,280,211,1,5.6417399257533605,833.4725190798578,104.27197595937218,0.295,1292.517485439365,162566.7436128624,0.9182958340544896,2.0,2.438291655006478
869,515,206,1,5.999141864175975,685.9342192160019,110.93476631895516,0.405,1176.8654286824146,107143.14429731984,0.9627241842372214,4.0,1.3927617583941263
6229,413,9,1,5.305350107819691,1534.140245588695,155.57401922215269,0.2683333333333333,2351.1324497403057,505801.9957340702,0.9656361333706098,2.0,1.998570433652627
13509,75,203,1,5.940771111912019,2614.674308842012,121.1096569773996,0.0983333333333333,2653.9585678697777,1845939.0847376944,0.4743454375622397,1.0,2.533945255934177
13908,474,203,1,4.869266033190175,1587.2714922896328,97.2491222149967,0.205,2053.532432477754,446935.5562664157,0.5349436990971067,2.0,2.675393889460006
13656,222,203,1,7.363313449949324,1444.0114163170113,87.17053586766454,0.2416666666666666,1866.39239295114,278593.22146713786,1.0122190238089643,3.0,2.827249344032043
6243,427,9,1,6.6580361256418685,961.0302726017323,100.81205425241836,0.2866666666666667,1855.508524108518,208092.48310163477,0.9937489109291138,2.0,2.305710840705597
5077,77,213,1,6.341763368569118,1361.4853249506195,92.8717041721096,0.1816666666666666,1519.963091159164,315948.41444571497,0.8846293067903075,2.0,2.3595524153757
12580,68,210,1,10.064375354778932,764.411398664831,69.32529504067102,0.2333333333333333,1250.7474796044298,122435.47847098354,0.9705285925758986,3.0,2.993233959725543
13894,460,203,1,8.486092567573642,1489.990164574567,93.9876063907493,0.1866666666666666,1804.730845479488,372243.7913763854,0.9942417967729404,1.0,2.44768113813575
8781,367,201,1,5.648289636433559,1192.2212864518483,111.94513084790722,0.2383333333333333,1714.7179977505352,313684.1967408004,0.8904916402194913,3.0,2.1185454002006536
12808,296,210,1,7.02196094683399,1141.2910695457108,85.9663080630273,0.2733333333333333,1493.9483285713054,172226.76640125856,0.9982828462300606,3.0,2.38736158518863
450,96,206,1,7.300653012392167,1963.7951012728208,95.88741683149236,0.1683333333333333,2488.6749766059347,676023.4281908753,0.9478176755411892,1.0,2.8753458024975536
8588,174,201,1,5.945848601996119,977.1744342696652,78.97951522380578,0.24,1130.2983165381736,141941.86813139077,0.9250842712125538,3.0,1.811949605667468
771,417,206,1,7.606684963793463,840.5482490935792,74.76914685947719,0.3733333333333333,1211.3234054388254,78869.66884457118,0.9627373965546664,4.0,2.415447587708177
13728,294,203,1,7.091388456931425,1444.2104201369896,86.48108013030651,0.1783333333333333,1498.967766030224,286065.6783883819,0.8429359403268015,1.0,2.2531213011504625
6523,707,9,1,7.656632853848659,676.1008520813781,83.77085760488606,0.3016666666666667,1138.588030590281,104871.3454967793,0.9998018245790364,2.0,1.9106470276169671
12873,361,210,1,6.852127935974805,846.2349922251952,83.76424596209753,0.245,1321.339901762415,161387.40620798783,0.9587118829771316,2.0,2.401625096251212
13754,320,203,1,6.321240065735769,1776.4090742004369,91.3267239278808,0.1266666666666666,2459.0404358907763,785750.6187600343,0.7424875695421236,1.0,2.9100755923447825
3855,269,211,1,6.68517158992852,883.1885815383984,78.65000658909972,0.3316666666666666,1098.5538965676928,97402.72959068962,0.9985240503018716,4.0,2.428950415714935
6066,250,9,1,5.90064124086981,1185.672701399987,85.48643224603396,0.2533333333333333,1514.101429950681,197331.6236889891,0.9494520153879484,2.0,2.594451254943308
5828,12,9,1,6.096080298978079,884.8638486637093,78.36007882009741,0.185,1359.067294066159,242846.48169267704,0.9090221560878148,2.0,2.5966592153571053
551,197,206,1,7.581254182447682,1067.6918839724372,82.10177678649582,0.32,1467.646028987237,125207.45290970104,0.9992954443621548,3.0,2.5329525573475085
8764,350,201,1,8.26624866019908,1154.73419978395,80.04635869667585,0.2183333333333333,1629.9744481758928,211419.60501522888,0.8688198340267391,2.0,2.5446959939560463
8689,275,201,1,6.18619044924634,1147.9009447757887,100.04676598208556,0.2433333333333333,1661.9913429985395,266600.5358828592,0.8911070993405198,1.0,2.2542921293874607
13513,79,203,1,4.053525667501676,1985.9612924420264,86.9681685991784,0.1083333333333333,1899.367368959442,1080018.4641903676,-0.0,1.0,2.6729971246052715
6075,259,9,1,6.7358262831272135,717.0081522343509,77.00703246218524,0.25,1326.414444196374,137969.04988617543,0.9871377743721864,3.0,2.327391572904964
8454,40,201,1,5.4094788737091655,864.6091208543445,101.20977658813884,0.3233333333333333,1269.4757353022376,137543.69067407635,0.9200044721023376,5.0,2.1737345517492246
13632,198,203,1,5.996456050188086,682.242850530881,76.91832977313385,0.2833333333333333,1210.6382016619882,114752.26878003145,0.914324246431782,3.0,2.4642423168874794
13810,376,203,1,6.258725512343615,1123.5558372833525,79.40184224852527,0.1216666666666666,1626.3356512659543,502935.43075506034,0.6115516951951333,1.0,2.6237111359486907
15150,225,4,1,6.359389202475215,1379.6424039162673,82.79114942069903,0.2283333333333333,1749.2513359585173,290062.6164973259,0.946726290058515,2.0,2.7453967847333978
8555,141,201,1,10.524998496953154,1913.0244450872324,83.4947168645638,0.1566666666666666,1481.9510475529632,335069.7406948616,0.9350145588035412,1.0,2.209328670068993
3733,147,211,1,4.605545895800102,894.032594735792,87.15162953880716,0.1866666666666666,1285.64819155371,254341.6080893992,0.4340811200043347,2.0,2.1702630459538765
8626,212,201,1,6.314738593388799,770.3441316761289,85.0323226587422,0.28,1239.5758213745798,127321.68708762484,0.8882498958888347,4.0,1.9601973837184483
8798,384,201,1,5.267292085258422,1531.284888022993,146.28967412914255,0.3083333333333333,1970.588865020277,329626.47650909284,0.9352691398683566,3.0,2.238309122657685
8709,295,201,1,7.967439069960931,1507.1956703880758,86.60893384330244,0.1933333333333333,1648.6285909673927,307511.4557158648,0.861487212880816,2.0,2.441742804944113
5076,76,213,1,8.53268083227639,2130.9067686265103,87.73881055424927,0.0916666666666666,2848.88869146072,1371117.1089053946,0.9882836109919162,1.0,2.982922067279728
13898,464,203,1,4.64552258546542,663.244823504074,77.3296516121715,0.2266666666666666,1051.2023826318805,137503.7491737048,0.7612401496918492,3.0,2.3322132193199936
5863,47,9,1,7.349522411810522,1046.650413859609,81.09318174687769,0.2683333333333333,1586.8524083474665,170809.77569477723,0.9993041708285914,3.0,2.6224694549048526
13468,34,203,1,5.865482655310164,1625.3500954468664,92.53249885373636,0.1816666666666666,1992.942480290067,493506.2229741153,0.7925906965800167,1.0,2.731261775601445
3809,223,211,1,7.019378034573829,861.1879483235489,75.75647851529587,0.3716666666666666,1319.8782281015394,84391.39135894529,1.0705795675231355,4.0,2.5203365522872443
13912,478,203,1,9.06832127490159,875.3546258207865,73.0181930364059,0.2533333333333333,1073.7334472789562,133003.4356600386,0.967788462826768,3.0,2.6951528307797834
6156,340,9,1,8.094649686512565,734.7992131293992,76.44945888677546,0.2833333333333333,1133.382507867641,98021.2105000016,0.9259400597385792,2.0,2.4758141794480046
8516,102,201,1,5.675652505918966,1349.041559820526,108.6410646814073,0.2366666666666666,1826.865824281453,329164.1979220903,0.9675594819018212,2.0,2.186327200729307
5113,113,213,1,4.811931905827795,1249.2291050934296,146.3068753439257,0.2783333333333333,1944.202059168614,396330.8893276476,0.992512066459464,3.0,2.0299753558522804
8800,386,201,1,7.353894418165367,1260.3376204599017,86.79530901729146,0.2616666666666666,1744.403503696879,216769.19788850975,0.9027113410339268,3.0,2.2948280733172477
